gov1,gov2,boundary,profits,strat1,strat2,govexp1,govexp2,govpop1,govpop2,govinfluence1,govinfluence2
5682.512486207139,2673.308075575181,0.55,-7.143154683921678e-13,"353.197233,3.551292258,366.12148,0.578694524","292.3063477,4.21479788,494.2652862,0.324316548",767.0667201336659,511.02451938528975,1,1,1.0,1.0
1388.4316826832624,11580.890520357721,0.55,0.0,"353.197233,3.551292258,366.12148,0.324316548","292.3063477,4.21479788,583.2918017,0.578694524",264.83983861935735,1564.302897113386,1,1,1.0,1.0
5682.512486207139,2819.0314947370935,0.55,-7.143154683921678e-13,"353.197233,3.551292258,366.12148,0.578694524","292.3063477,4.21479788,583.2918017,0.324316548",767.0667201336659,538.9453945955119,1,1,1.0,1.0
0.0,10046.58601779518,0.55,0.0,"353.197233,3.551292258,494.2652862,0.324316548","292.3063477,4.21479788,366.12148,0.578694524",undefined,1356.9233346534013,0,1,0.33115427715290885,1.0
6204.982319037872,2448.330876646452,0.55,7.143154683921678e-13,"353.197233,3.551292258,494.2652862,0.578694524","292.3063477,4.21479788,366.12148,0.324316548",837.6847527015277,467.918474162353,1,1,1.0,1.0
1515.1802197895918,11580.890520357721,0.55,-7.143154683921678e-13,"353.197233,3.551292258,494.2652862,0.324316548","292.3063477,4.21479788,583.2918017,0.578694524",289.12509151815146,1564.302897113386,1,1,1.0,1.0
6204.982319037872,2819.0314947370935,0.55,-7.143154683921678e-13,"353.197233,3.551292258,494.2652862,0.578694524","292.3063477,4.21479788,583.2918017,0.324316548",837.6847527015277,538.9453945955119,1,1,1.0,1.0
0.0,10046.58601779518,0.55,0.0,"353.197233,3.551292258,583.2918017,0.324316548","292.3063477,4.21479788,366.12148,0.578694524",undefined,1356.9233346534013,0,1,0.33115427715290885,1.0
6544.005591189302,2448.330876646452,0.55,1.4286309367843356e-12,"353.197233,3.551292258,583.2918017,0.578694524","292.3063477,4.21479788,366.12148,0.324316548",883.5077935158462,467.918474162353,1,1,1.0,1.0
0.0,10980.323923443639,0.55,0.0,"353.197233,3.551292258,583.2918017,0.324316548","292.3063477,4.21479788,494.2652862,0.578694524",undefined,1483.1291549467473,0,1,0.33115427715290885,1.0
6544.005591189302,2673.308075575181,0.55,0.0,"353.197233,3.551292258,583.2918017,0.578694524","292.3063477,4.21479788,494.2652862,0.324316548",883.5077935158462,511.02451938528975,1,1,1.0,1.0
1388.4316826832624,16120.28684478,0.55,0.0,"353.197233,4.21479788,366.12148,0.324316548","292.3063477,3.256149152,494.2652862,0.578694524",264.83983861935735,2737.679326080044,1,2,1.0,1.0
0.0,4863.490315142817,0.55,1.4286309367843356e-12,"353.197233,4.21479788,366.12148,0.578694524","292.3063477,3.256149152,494.2652862,0.324316548",undefined,656.3661002784345,0,1,0.33115427715290885,1.0
1388.4316826832624,11580.890520357721,0.55,0.0,"353.197233,4.21479788,366.12148,0.324316548","292.3063477,3.256149152,583.2918017,0.578694524",264.83983861935735,1564.302897113386,1,1,1.0,1.0
5682.512486207139,2819.0314947370935,0.55,-7.143154683921678e-13,"353.197233,4.21479788,366.12148,0.578694524","292.3063477,3.256149152,583.2918017,0.324316548",767.0667201336659,538.9453945955119,1,1,1.0,1.0
-10000.0,-10000.0,0.55,undefined,"353.197233,4.21479788,494.2652862,0.324316548","292.3063477,3.256149152,366.12148,0.578694524",undefined,undefined,undefined,undefined,undefined,undefined
0.0,4453.377794930657,0.55,1.4286309367843356e-12,"353.197233,4.21479788,494.2652862,0.578694524","292.3063477,3.256149152,366.12148,0.324316548",undefined,600.9344992768644,0,1,0.33115427715290885,1.0
2752.230353016747,0.0,0.55,-1.4286309367843356e-12,"353.197233,4.21479788,494.2652862,0.324316548","292.3063477,3.256149152,583.2918017,0.578694524",371.00412261771845,undefined,1,0,1.0,0.33115427715290885
0.0,5128.136019071511,0.55,0.0,"353.197233,4.21479788,494.2652862,0.578694524","292.3063477,3.256149152,583.2918017,0.324316548",undefined,692.1361251959037,0,1,0.33115427715290885,1.0
2902.1413263456006,5527.850829226592,0.55,7.143154683921678e-13,"353.197233,4.21479788,583.2918017,0.324316548","292.3063477,3.256149152,366.12148,0.578694524",391.26637955887014,1057.9601627110146,1,1,1.0,1.0
0.0,4453.377794930657,0.55,1.4286309367843356e-12,"353.197233,4.21479788,583.2918017,0.578694524","292.3063477,3.256149152,366.12148,0.324316548",undefined,600.9344992768644,0,1,0.33115427715290885,1.0
2902.1413263456006,6039.539625663087,0.55,0.0,"353.197233,4.21479788,583.2918017,0.324316548","292.3063477,3.256149152,494.2652862,0.578694524",391.26637955887014,1156.0006775022448,1,1,1.0,1.0
0.0,4863.490315142817,0.55,1.4286309367843356e-12,"353.197233,4.21479788,583.2918017,0.578694524","292.3063477,3.256149152,494.2652862,0.324316548",undefined,656.3661002784345,0,1,0.33115427715290885,1.0
1388.4316826832624,10980.323923443639,0.55,0.0,"353.197233,4.21479788,366.12148,0.324316548","292.3063477,3.551292258,494.2652862,0.578694524",264.83983861935735,1483.1291549467473,1,1,1.0,1.0
5682.512486207139,5981.68956046622,0.55,-7.143154683921678e-13,"353.197233,4.21479788,366.12148,0.578694524","292.3063477,3.551292258,494.2652862,0.324316548",767.0667201336659,1245.2120011907875,1,2,1.0,1.0
1388.4316826832624,11580.890520357721,0.55,0.0,"353.197233,4.21479788,366.12148,0.324316548","292.3063477,3.551292258,583.2918017,0.578694524",264.83983861935735,1564.302897113386,1,1,1.0,1.0
5682.512486207139,2819.0314947370935,0.55,-7.143154683921678e-13,"353.197233,4.21479788,366.12148,0.578694524","292.3063477,3.551292258,583.2918017,0.324316548",767.0667201336659,538.9453945955119,1,1,1.0,1.0
2752.230353016747,5527.850829226592,0.55,-7.143154683921678e-13,"353.197233,4.21479788,494.2652862,0.324316548","292.3063477,3.551292258,366.12148,0.578694524",371.00412261771845,1057.9601627110146,1,1,1.0,1.0
0.0,4453.377794930657,0.55,1.4286309367843356e-12,"353.197233,4.21479788,494.2652862,0.578694524","292.3063477,3.551292258,366.12148,0.324316548",undefined,600.9344992768644,0,1,0.33115427715290885,1.0
2752.230353016747,0.0,0.55,-1.4286309367843356e-12,"353.197233,4.21479788,494.2652862,0.324316548","292.3063477,3.551292258,583.2918017,0.578694524",371.00412261771845,undefined,1,0,1.0,0.33115427715290885
0.0,5128.136019071511,0.55,0.0,"353.197233,4.21479788,494.2652862,0.578694524","292.3063477,3.551292258,583.2918017,0.324316548",undefined,692.1361251959037,0,1,0.33115427715290885,1.0
2902.1413263456006,5527.850829226592,0.55,7.143154683921678e-13,"353.197233,4.21479788,583.2918017,0.324316548","292.3063477,3.551292258,366.12148,0.578694524",391.26637955887014,1057.9601627110146,1,1,1.0,1.0
0.0,4453.377794930657,0.55,1.4286309367843356e-12,"353.197233,4.21479788,583.2918017,0.578694524","292.3063477,3.551292258,366.12148,0.324316548",undefined,600.9344992768644,0,1,0.33115427715290885,1.0
2902.1413263456006,6039.539625663087,0.55,0.0,"353.197233,4.21479788,583.2918017,0.324316548","292.3063477,3.551292258,494.2652862,0.578694524",391.26637955887014,1156.0006775022448,1,1,1.0,1.0
0.0,4863.490315142817,0.55,1.4286309367843356e-12,"353.197233,4.21479788,583.2918017,0.578694524","292.3063477,3.551292258,494.2652862,0.324316548",undefined,656.3661002784345,0,1,0.33115427715290885,1.0
-10000.0,-10000.0,0.6,undefined,"172.1567434,3.256149152,366.12148,0.324316548","292.3063477,3.551292258,494.2652862,0.578694524",undefined,undefined,undefined,undefined,undefined,undefined
0.0,4658.53088147854,0.6,-1.4286309367843356e-12,"172.1567434,3.256149152,366.12148,0.578694524","292.3063477,3.551292258,494.2652862,0.324316548",undefined,628.6633870266943,0,1,0.33115427715290885,1.0
1520.3001224264387,11093.885138468131,0.6,0.0,"172.1567434,3.256149152,366.12148,0.324316548","292.3063477,3.551292258,583.2918017,0.578694524",290.10607428285766,1498.4783082894317,1,1,1.0,1.0
0.0,4911.362475440241,0.6,0.0,"172.1567434,3.256149152,366.12148,0.578694524","292.3063477,3.551292258,583.2918017,0.324316548",undefined,662.8365940037107,0,1,0.33115427715290885,1.0
1658.0114354314137,9631.267884291423,0.6,0.0,"172.1567434,3.256149152,494.2652862,0.324316548","292.3063477,3.551292258,366.12148,0.578694524",316.49181521291064,1300.7881328966068,1,1,1.0,1.0
6791.151393262027,5445.635783305632,0.6,7.143154683921678e-13,"172.1567434,3.256149152,494.2652862,0.578694524","292.3063477,3.551292258,366.12148,0.324316548",916.9124978702052,1133.3852137924707,1,2,1.0,1.0
1658.0114354314137,11093.885138468131,0.6,0.0,"172.1567434,3.256149152,494.2652862,0.324316548","292.3063477,3.551292258,583.2918017,0.578694524",316.49181521291064,1498.4783082894317,1,1,1.0,1.0
0.0,4911.362475440241,0.6,0.0,"172.1567434,3.256149152,494.2652862,0.578694524","292.3063477,3.551292258,583.2918017,0.324316548",undefined,662.8365940037107,0,1,0.33115427715290885,1.0
1747.9632322614102,9631.267884291423,0.6,7.143154683921678e-13,"172.1567434,3.256149152,583.2918017,0.324316548","292.3063477,3.551292258,366.12148,0.578694524",333.7267449769113,1300.7881328966068,1,1,1.0,1.0
7162.2777415647715,5445.635783305632,0.6,7.143154683921678e-13,"172.1567434,3.256149152,583.2918017,0.578694524","292.3063477,3.551292258,366.12148,0.324316548",967.0746525141187,1133.3852137924707,1,2,1.0,1.0
1747.9632322614102,10518.567940212903,0.6,7.143154683921678e-13,"172.1567434,3.256149152,583.2918017,0.324316548","292.3063477,3.551292258,494.2652862,0.578694524",333.7267449769113,1420.717323653978,1,1,1.0,1.0
0.0,4658.53088147854,0.6,-1.4286309367843356e-12,"172.1567434,3.256149152,583.2918017,0.578694524","292.3063477,3.551292258,494.2652862,0.324316548",undefined,628.6633870266943,0,1,0.33115427715290885,1.0
1520.3001224264387,10518.567940212903,0.6,0.0,"172.1567434,3.256149152,366.12148,0.324316548","292.3063477,4.21479788,494.2652862,0.578694524",290.10607428285766,1420.717323653978,1,1,1.0,1.0
6224.382307330415,2560.8752998056316,0.6,7.143154683921678e-13,"172.1567434,3.256149152,366.12148,0.578694524","292.3063477,4.21479788,494.2652862,0.324316548",840.306892620375,489.48219269645114,1,1,1.0,1.0
1520.3001224264387,11093.885138468131,0.6,0.0,"172.1567434,3.256149152,366.12148,0.324316548","292.3063477,4.21479788,583.2918017,0.578694524",290.10607428285766,1498.4783082894317,1,1,1.0,1.0
6224.382307330415,2702.2480234737814,0.6,7.143154683921678e-13,"172.1567434,3.256149152,366.12148,0.578694524","292.3063477,4.21479788,583.2918017,0.324316548",840.306892620375,516.5694666457528,1,1,1.0,1.0
1658.0114354314137,9631.267884291423,0.6,0.0,"172.1567434,3.256149152,494.2652862,0.324316548","292.3063477,4.21479788,366.12148,0.578694524",316.49181521291064,1300.7881328966068,1,1,1.0,1.0
6791.151393262027,2345.4158637715764,0.6,7.143154683921678e-13,"172.1567434,3.256149152,494.2652862,0.578694524","292.3063477,4.21479788,366.12148,0.324316548",916.9124978702052,448.19976835470857,1,1,1.0,1.0
1658.0114354314137,11093.885138468131,0.6,0.0,"172.1567434,3.256149152,494.2652862,0.324316548","292.3063477,4.21479788,583.2918017,0.578694524",316.49181521291064,1498.4783082894317,1,1,1.0,1.0
6791.151393262027,2702.2480234737814,0.6,7.143154683921678e-13,"172.1567434,3.256149152,494.2652862,0.578694524","292.3063477,4.21479788,583.2918017,0.324316548",916.9124978702052,516.5694666457528,1,1,1.0,1.0
1747.9632322614102,9631.267884291423,0.6,7.143154683921678e-13,"172.1567434,3.256149152,583.2918017,0.324316548","292.3063477,4.21479788,366.12148,0.578694524",333.7267449769113,1300.7881328966068,1,1,1.0,1.0
7162.2777415647715,2345.4158637715764,0.6,7.143154683921678e-13,"172.1567434,3.256149152,583.2918017,0.578694524","292.3063477,4.21479788,366.12148,0.324316548",967.0746525141187,448.19976835470857,1,1,1.0,1.0
1747.9632322614102,10518.567940212903,0.6,7.143154683921678e-13,"172.1567434,3.256149152,583.2918017,0.324316548","292.3063477,4.21479788,494.2652862,0.578694524",333.7267449769113,1420.717323653978,1,1,1.0,1.0
7162.2777415647715,2560.8752998056316,0.6,7.143154683921678e-13,"172.1567434,3.256149152,583.2918017,0.578694524","292.3063477,4.21479788,494.2652862,0.324316548",967.0746525141187,489.48219269645114,1,1,1.0,1.0
4421.139921910875,5781.806674624265,0.6,5.714523747137342e-12,"172.1567434,3.551292258,366.12148,0.324316548","292.3063477,3.256149152,494.2652862,0.578694524",749.1231024035238,1106.6185699116888,2,1,1.0,1.0
3423.315532710727,8586.857491162464,0.6,3.571577341960839e-13,"172.1567434,3.551292258,366.12148,0.578694524","292.3063477,3.256149152,494.2652862,0.324316548",654.7273280199837,1457.1850399290688,1,2,1.0,1.0
4421.139921910875,6097.431804471457,0.6,5.714523747137342e-12,"172.1567434,3.551292258,366.12148,0.324316548","292.3063477,3.256149152,583.2918017,0.578694524",749.1231024035238,1167.0929254707091,2,1,1.0,1.0
3423.315532710727,8476.568585201287,0.6,3.571577341960839e-13,"172.1567434,3.551292258,366.12148,0.578694524","292.3063477,3.256149152,583.2918017,0.324316548",654.7273280199837,1438.4393917585405,1,2,1.0,1.0
1658.0114354314137,14718.272357548507,0.6,0.0,"172.1567434,3.551292258,494.2652862,0.324316548","292.3063477,3.256149152,366.12148,0.578694524",316.49181521291064,2499.373528879564,1,2,1.0,1.0
6791.151393262027,5450.197176747227,0.6,7.143154683921678e-13,"172.1567434,3.551292258,494.2652862,0.578694524","292.3063477,3.256149152,366.12148,0.324316548",916.9124978702052,1134.3368179213348,1,2,1.0,1.0
1658.0114354314137,11093.885138468131,0.6,0.0,"172.1567434,3.551292258,494.2652862,0.324316548","292.3063477,3.256149152,583.2918017,0.578694524",316.49181521291064,1498.4783082894317,1,1,1.0,1.0
6791.151393262027,2702.2480234737814,0.6,7.143154683921678e-13,"172.1567434,3.551292258,494.2652862,0.578694524","292.3063477,3.256149152,583.2918017,0.324316548",916.9124978702052,516.5694666457528,1,1,1.0,1.0
1747.9632322614102,14718.272357548507,0.6,7.143154683921678e-13,"172.1567434,3.551292258,583.2918017,0.324316548","292.3063477,3.256149152,366.12148,0.578694524",333.7267449769113,2499.373528879564,1,2,1.0,1.0
7162.2777415647715,7950.64289721278,0.6,7.143154683921678e-13,"172.1567434,3.551292258,583.2918017,0.578694524","292.3063477,3.256149152,366.12148,0.324316548",967.0746525141187,1151.179320649812,1,3,1.0,1.0
1747.9632322614102,10518.567940212903,0.6,7.143154683921678e-13,"172.1567434,3.551292258,583.2918017,0.324316548","292.3063477,3.256149152,494.2652862,0.578694524",333.7267449769113,1420.717323653978,1,1,1.0,1.0
7162.2777415647715,5564.390001685799,0.6,7.143154683921678e-13,"172.1567434,3.551292258,583.2918017,0.578694524","292.3063477,3.256149152,494.2652862,0.324316548",967.0746525141187,1158.1590755978955,1,2,1.0,1.0
1520.3001224264387,10518.567940212903,0.6,0.0,"172.1567434,3.551292258,366.12148,0.324316548","292.3063477,4.21479788,494.2652862,0.578694524",290.10607428285766,1420.717323653978,1,1,1.0,1.0
6224.382307330415,2560.8752998056316,0.6,7.143154683921678e-13,"172.1567434,3.551292258,366.12148,0.578694524","292.3063477,4.21479788,494.2652862,0.324316548",840.306892620375,489.48219269645114,1,1,1.0,1.0
1520.3001224264387,11093.885138468131,0.6,0.0,"172.1567434,3.551292258,366.12148,0.324316548","292.3063477,4.21479788,583.2918017,0.578694524",290.10607428285766,1498.4783082894317,1,1,1.0,1.0
6224.382307330415,2702.2480234737814,0.6,7.143154683921678e-13,"172.1567434,3.551292258,366.12148,0.578694524","292.3063477,4.21479788,583.2918017,0.324316548",840.306892620375,516.5694666457528,1,1,1.0,1.0
1658.0114354314137,9631.267884291423,0.6,0.0,"172.1567434,3.551292258,494.2652862,0.324316548","292.3063477,4.21479788,366.12148,0.578694524",316.49181521291064,1300.7881328966068,1,1,1.0,1.0
6791.151393262027,2345.4158637715764,0.6,7.143154683921678e-13,"172.1567434,3.551292258,494.2652862,0.578694524","292.3063477,4.21479788,366.12148,0.324316548",916.9124978702052,448.19976835470857,1,1,1.0,1.0
1658.0114354314137,11093.885138468131,0.6,0.0,"172.1567434,3.551292258,494.2652862,0.324316548","292.3063477,4.21479788,583.2918017,0.578694524",316.49181521291064,1498.4783082894317,1,1,1.0,1.0
6791.151393262027,2702.2480234737814,0.6,7.143154683921678e-13,"172.1567434,3.551292258,494.2652862,0.578694524","292.3063477,4.21479788,583.2918017,0.324316548",916.9124978702052,516.5694666457528,1,1,1.0,1.0
1747.9632322614102,9631.267884291423,0.6,7.143154683921678e-13,"172.1567434,3.551292258,583.2918017,0.324316548","292.3063477,4.21479788,366.12148,0.578694524",333.7267449769113,1300.7881328966068,1,1,1.0,1.0
7162.2777415647715,2345.4158637715764,0.6,7.143154683921678e-13,"172.1567434,3.551292258,583.2918017,0.578694524","292.3063477,4.21479788,366.12148,0.324316548",967.0746525141187,448.19976835470857,1,1,1.0,1.0
1747.9632322614102,10518.567940212903,0.6,7.143154683921678e-13,"172.1567434,3.551292258,583.2918017,0.324316548","292.3063477,4.21479788,494.2652862,0.578694524",333.7267449769113,1420.717323653978,1,1,1.0,1.0
7162.2777415647715,2560.8752998056316,0.6,7.143154683921678e-13,"172.1567434,3.551292258,583.2918017,0.578694524","292.3063477,4.21479788,494.2652862,0.324316548",967.0746525141187,489.48219269645114,1,1,1.0,1.0
4421.139864827689,5781.806674624265,0.6,0.0,"172.1567434,4.21479788,366.12148,0.324316548","292.3063477,3.256149152,494.2652862,0.578694524",749.1230928584932,1106.6185699116888,2,1,1.0,1.0
6224.382307330415,2560.8752998056316,0.6,7.143154683921678e-13,"172.1567434,4.21479788,366.12148,0.578694524","292.3063477,3.256149152,494.2652862,0.324316548",840.306892620375,489.48219269645114,1,1,1.0,1.0
4421.139864827689,6097.431804471457,0.6,0.0,"172.1567434,4.21479788,366.12148,0.324316548","292.3063477,3.256149152,583.2918017,0.578694524",749.1230928584932,1167.0929254707091,2,1,1.0,1.0
6224.382307330415,2702.2480234737814,0.6,7.143154683921678e-13,"172.1567434,4.21479788,366.12148,0.578694524","292.3063477,3.256149152,583.2918017,0.324316548",840.306892620375,516.5694666457528,1,1,1.0,1.0
1658.0114354314137,14718.272357548507,0.6,0.0,"172.1567434,4.21479788,494.2652862,0.324316548","292.3063477,3.256149152,366.12148,0.578694524",316.49181521291064,2499.373528879564,1,2,1.0,1.0
6791.151393262027,5450.197176747227,0.6,7.143154683921678e-13,"172.1567434,4.21479788,494.2652862,0.578694524","292.3063477,3.256149152,366.12148,0.324316548",916.9124978702052,1134.3368179213348,1,2,1.0,1.0
1658.0114354314137,11093.885138468131,0.6,0.0,"172.1567434,4.21479788,494.2652862,0.324316548","292.3063477,3.256149152,583.2918017,0.578694524",316.49181521291064,1498.4783082894317,1,1,1.0,1.0
6791.151393262027,2702.2480234737814,0.6,7.143154683921678e-13,"172.1567434,4.21479788,494.2652862,0.578694524","292.3063477,3.256149152,583.2918017,0.324316548",916.9124978702052,516.5694666457528,1,1,1.0,1.0
3175.2137392390687,0.0,0.6,1.4286309367843356e-12,"172.1567434,4.21479788,583.2918017,0.324316548","292.3063477,3.256149152,366.12148,0.578694524",428.17537474930253,undefined,1,0,1.0,0.33115427715290885
0.0,4266.189220415565,0.6,0.0,"172.1567434,4.21479788,583.2918017,0.578694524","292.3063477,3.256149152,366.12148,0.324316548",undefined,575.6337296997604,0,1,0.33115427715290885,1.0
3175.2137392390687,0.0,0.6,1.4286309367843356e-12,"172.1567434,4.21479788,583.2918017,0.324316548","292.3063477,3.256149152,494.2652862,0.578694524",428.17537474930253,undefined,1,0,1.0,0.33115427715290885
0.0,4658.53088147854,0.6,-1.4286309367843356e-12,"172.1567434,4.21479788,583.2918017,0.578694524","292.3063477,3.256149152,494.2652862,0.324316548",undefined,628.6633870266943,0,1,0.33115427715290885,1.0
4421.139864827689,5781.806674624265,0.6,0.0,"172.1567434,4.21479788,366.12148,0.324316548","292.3063477,3.551292258,494.2652862,0.578694524",749.1230928584932,1106.6185699116888,2,1,1.0,1.0
6224.382307330415,2560.8752998056316,0.6,7.143154683921678e-13,"172.1567434,4.21479788,366.12148,0.578694524","292.3063477,3.551292258,494.2652862,0.324316548",840.306892620375,489.48219269645114,1,1,1.0,1.0
1520.3001224264387,11093.885138468131,0.6,0.0,"172.1567434,4.21479788,366.12148,0.324316548","292.3063477,3.551292258,583.2918017,0.578694524",290.10607428285766,1498.4783082894317,1,1,1.0,1.0
6224.382307330415,2702.2480234737814,0.6,7.143154683921678e-13,"172.1567434,4.21479788,366.12148,0.578694524","292.3063477,3.551292258,583.2918017,0.324316548",840.306892620375,516.5694666457528,1,1,1.0,1.0
1658.0114354314137,9631.267884291423,0.6,0.0,"172.1567434,4.21479788,494.2652862,0.324316548","292.3063477,3.551292258,366.12148,0.578694524",316.49181521291064,1300.7881328966068,1,1,1.0,1.0
6791.151393262027,5445.635783305632,0.6,7.143154683921678e-13,"172.1567434,4.21479788,494.2652862,0.578694524","292.3063477,3.551292258,366.12148,0.324316548",916.9124978702052,1133.3852137924707,1,2,1.0,1.0
1658.0114354314137,11093.885138468131,0.6,0.0,"172.1567434,4.21479788,494.2652862,0.324316548","292.3063477,3.551292258,583.2918017,0.578694524",316.49181521291064,1498.4783082894317,1,1,1.0,1.0
6791.151393262027,2702.2480234737814,0.6,7.143154683921678e-13,"172.1567434,4.21479788,494.2652862,0.578694524","292.3063477,3.551292258,583.2918017,0.324316548",916.9124978702052,516.5694666457528,1,1,1.0,1.0
3175.2137392390687,0.0,0.6,1.4286309367843356e-12,"172.1567434,4.21479788,583.2918017,0.324316548","292.3063477,3.551292258,366.12148,0.578694524",428.17537474930253,undefined,1,0,1.0,0.33115427715290885
0.0,4266.189220415565,0.6,0.0,"172.1567434,4.21479788,583.2918017,0.578694524","292.3063477,3.551292258,366.12148,0.324316548",undefined,575.6337296997604,0,1,0.33115427715290885,1.0
3175.2137392390687,0.0,0.6,1.4286309367843356e-12,"172.1567434,4.21479788,583.2918017,0.324316548","292.3063477,3.551292258,494.2652862,0.578694524",428.17537474930253,undefined,1,0,1.0,0.33115427715290885
0.0,4658.53088147854,0.6,-1.4286309367843356e-12,"172.1567434,4.21479788,583.2918017,0.578694524","292.3063477,3.551292258,494.2652862,0.324316548",undefined,628.6633870266943,0,1,0.33115427715290885,1.0
-10000.0,-10000.0,0.6,undefined,"172.1567434,3.256149152,366.12148,0.324316548","353.197233,3.551292258,494.2652862,0.578694524",undefined,undefined,undefined,undefined,undefined,undefined
0.0,4658.53088147854,0.6,-1.4286309367843356e-12,"172.1567434,3.256149152,366.12148,0.578694524","353.197233,3.551292258,494.2652862,0.324316548",undefined,628.6633870266943,0,1,0.33115427715290885,1.0
1520.3001224264387,11093.885138468131,0.6,0.0,"172.1567434,3.256149152,366.12148,0.324316548","353.197233,3.551292258,583.2918017,0.578694524",290.10607428285766,1498.4783082894317,1,1,1.0,1.0
0.0,4911.362475440241,0.6,0.0,"172.1567434,3.256149152,366.12148,0.578694524","353.197233,3.551292258,583.2918017,0.324316548",undefined,662.8365940037107,0,1,0.33115427715290885,1.0
1658.0114354314137,9631.267884291423,0.6,0.0,"172.1567434,3.256149152,494.2652862,0.324316548","353.197233,3.551292258,366.12148,0.578694524",316.49181521291064,1300.7881328966068,1,1,1.0,1.0
6791.151393262027,5445.635783305632,0.6,7.143154683921678e-13,"172.1567434,3.256149152,494.2652862,0.578694524","353.197233,3.551292258,366.12148,0.324316548",916.9124978702052,1133.3852137924707,1,2,1.0,1.0
1658.0114354314137,11093.885138468131,0.6,0.0,"172.1567434,3.256149152,494.2652862,0.324316548","353.197233,3.551292258,583.2918017,0.578694524",316.49181521291064,1498.4783082894317,1,1,1.0,1.0
0.0,4911.362475440241,0.6,0.0,"172.1567434,3.256149152,494.2652862,0.578694524","353.197233,3.551292258,583.2918017,0.324316548",undefined,662.8365940037107,0,1,0.33115427715290885,1.0
1747.9632322614102,9631.267884291423,0.6,7.143154683921678e-13,"172.1567434,3.256149152,583.2918017,0.324316548","353.197233,3.551292258,366.12148,0.578694524",333.7267449769113,1300.7881328966068,1,1,1.0,1.0
7162.2777415647715,5445.635783305632,0.6,7.143154683921678e-13,"172.1567434,3.256149152,583.2918017,0.578694524","353.197233,3.551292258,366.12148,0.324316548",967.0746525141187,1133.3852137924707,1,2,1.0,1.0
1747.9632322614102,10518.567940212903,0.6,7.143154683921678e-13,"172.1567434,3.256149152,583.2918017,0.324316548","353.197233,3.551292258,494.2652862,0.578694524",333.7267449769113,1420.717323653978,1,1,1.0,1.0
0.0,4658.53088147854,0.6,-1.4286309367843356e-12,"172.1567434,3.256149152,583.2918017,0.578694524","353.197233,3.551292258,494.2652862,0.324316548",undefined,628.6633870266943,0,1,0.33115427715290885,1.0
1520.3001224264387,10518.567940212903,0.6,0.0,"172.1567434,3.256149152,366.12148,0.324316548","353.197233,4.21479788,494.2652862,0.578694524",290.10607428285766,1420.717323653978,1,1,1.0,1.0
6224.382307330415,2560.8752998056316,0.6,7.143154683921678e-13,"172.1567434,3.256149152,366.12148,0.578694524","353.197233,4.21479788,494.2652862,0.324316548",840.306892620375,489.48219269645114,1,1,1.0,1.0
1520.3001224264387,11093.885138468131,0.6,0.0,"172.1567434,3.256149152,366.12148,0.324316548","353.197233,4.21479788,583.2918017,0.578694524",290.10607428285766,1498.4783082894317,1,1,1.0,1.0
6224.382307330415,2702.2480234737814,0.6,7.143154683921678e-13,"172.1567434,3.256149152,366.12148,0.578694524","353.197233,4.21479788,583.2918017,0.324316548",840.306892620375,516.5694666457528,1,1,1.0,1.0
1658.0114354314137,9631.267884291423,0.6,0.0,"172.1567434,3.256149152,494.2652862,0.324316548","353.197233,4.21479788,366.12148,0.578694524",316.49181521291064,1300.7881328966068,1,1,1.0,1.0
6791.151393262027,2345.4158637715764,0.6,7.143154683921678e-13,"172.1567434,3.256149152,494.2652862,0.578694524","353.197233,4.21479788,366.12148,0.324316548",916.9124978702052,448.19976835470857,1,1,1.0,1.0
1658.0114354314137,11093.885138468131,0.6,0.0,"172.1567434,3.256149152,494.2652862,0.324316548","353.197233,4.21479788,583.2918017,0.578694524",316.49181521291064,1498.4783082894317,1,1,1.0,1.0
6791.151393262027,2702.2480234737814,0.6,7.143154683921678e-13,"172.1567434,3.256149152,494.2652862,0.578694524","353.197233,4.21479788,583.2918017,0.324316548",916.9124978702052,516.5694666457528,1,1,1.0,1.0
1747.9632322614102,9631.267884291423,0.6,7.143154683921678e-13,"172.1567434,3.256149152,583.2918017,0.324316548","353.197233,4.21479788,366.12148,0.578694524",333.7267449769113,1300.7881328966068,1,1,1.0,1.0
7162.2777415647715,2345.4158637715764,0.6,7.143154683921678e-13,"172.1567434,3.256149152,583.2918017,0.578694524","353.197233,4.21479788,366.12148,0.324316548",967.0746525141187,448.19976835470857,1,1,1.0,1.0
1747.9632322614102,10518.567940212903,0.6,7.143154683921678e-13,"172.1567434,3.256149152,583.2918017,0.324316548","353.197233,4.21479788,494.2652862,0.578694524",333.7267449769113,1420.717323653978,1,1,1.0,1.0
7162.2777415647715,2560.8752998056316,0.6,7.143154683921678e-13,"172.1567434,3.256149152,583.2918017,0.578694524","353.197233,4.21479788,494.2652862,0.324316548",967.0746525141187,489.48219269645114,1,1,1.0,1.0
4421.139921910875,5781.806674624265,0.6,5.714523747137342e-12,"172.1567434,3.551292258,366.12148,0.324316548","353.197233,3.256149152,494.2652862,0.578694524",749.1231024035238,1106.6185699116888,2,1,1.0,1.0
3423.315532710727,8586.857491162464,0.6,3.571577341960839e-13,"172.1567434,3.551292258,366.12148,0.578694524","353.197233,3.256149152,494.2652862,0.324316548",654.7273280199837,1457.1850399290688,1,2,1.0,1.0
